what,kind,bundleId,bundleVersion,description,time
started,bundle,com.genuitec.eclipse.easie.websphere5,9.0.0.me201105051700,"com.genuitec.eclipse.easie.websphere5",1410334486297
started,bundle,com.genuitec.eclipse.easie.websphere6,9.0.0.me201105192136,"com.genuitec.eclipse.easie.websphere6",1410334486298
started,bundle,com.genuitec.eclipse.easie.websphere61,9.0.0.me201105192136,"com.genuitec.eclipse.easie.websphere61",1410334486299
started,bundle,com.genuitec.eclipse.examples,9.0.0.me201012172208,"com.genuitec.eclipse.examples",1410334486299
started,bundle,com.genuitec.eclipse.j2eedt.core,9.0.0.me201106292137,"com.genuitec.eclipse.j2eedt.core",1410334486300
started,bundle,com.genuitec.eclipse.jniwrapper,9.0.0.me201105051700,"com.genuitec.eclipse.jniwrapper",1410334486300
started,bundle,com.genuitec.eclipse.memory,9.0.0.me201106071109,"com.genuitec.eclipse.memory",1410334486301
started,bundle,com.genuitec.eclipse.sqlexplorer,9.0.0.me201105051700,"com.genuitec.eclipse.sqlexplorer",1410334486302
started,bundle,com.genuitec.eclipse.templates,9.0.0.me201012090051,"com.genuitec.eclipse.templates",1410334486302
started,bundle,com.genuitec.eclipse.wdt.jsp.debug,9.0.0.me201105051700,"com.genuitec.eclipse.wdt.jsp.debug",1410334486303
started,bundle,com.genuitec.eclipse.wizards,9.0.0.me201103012021,"com.genuitec.eclipse.wizards",1410334486303
started,bundle,com.genuitec.myeclipse.compatibility,9.0.0.me201012090051,"com.genuitec.myeclipse.compatibility",1410334486304
started,bundle,com.genuitec.myeclipse.icefaces,9.0.1.me201106221611,"com.genuitec.myeclipse.icefaces",1410334486304
started,bundle,com.genuitec.myeclipse.perspective,9.0.0.me201106290046,"com.genuitec.myeclipse.perspective",1410334486305
started,bundle,com.genuitec.pulse.client.common.collab.ui,4.0.0.v201105251300,"com.genuitec.pulse.client.common.collab.ui",1410334486306
started,bundle,com.genuitec.pulse.client.common.shortcut,4.0.0.v201105241300,"com.genuitec.pulse.client.common.shortcut",1410334486306
started,bundle,com.genuitec.pulse.client.contrib.ui,4.0.0.v201105241300,"com.genuitec.pulse.client.contrib.ui",1410334486307
